filer_ein,filer_name,receipt_amt,govt_amt,contrib_amt,tax_year,xml_name
251456115,MOON TWP VOLUNTEER FIRE CO,300345,71064,189529,2023,202431019349300818
862144950,BLACK THISTLE STREET AID,267087,0,267087,2023,202421089349300607
942862140,MATH-SCIENCE NUCLEUS,657123,262664,8500,2023,202401069349300205
133421324,NEIGHBORHOOD PRESERVATION COALITION,350723,250000,0,2023,202421079349300002
810513584,CAMP BIGHORN INC,980856,0,537149,2023,202401169349301805
202195066,RHODES GROVE CAMP & CONFERENCE CENTER,832616,0,297119,2023,202420889349300312
810472959,CHILDREN'S ONCOLOGY CAMP FOUNDATION,1323358,0,911910,2023,202411169349301431
872040141,DSLIM FOUNDATION,1003511,0,1002429,2023,202411069349301811
833898017,TEACHUNITED,1876592,0,1586992,2023,202440889349300519
521122608,NEW WAYS MINISTRY INC,547988,0,391736,2023,202411129349300701
822293495,WHISPERING WILLOWS SENIOR DOG SANCTUARY INC,740327,0,740327,2023,202421049349300407
841423019,WINGS INC,298315,0,294452,2023,202431159349300128
851969858,NEBRASKA YOUTH JUSTICE INITIATIVE,5753858,0,4867864,2023,202401149349302050
920748316,HUUKUIKO INC,2006908,0,2002690,2023,202420939349301282
311346696,FRANCISCAN MINISTRIES INC,592765,0,511316,2023,202431159349300523
850880988,THE EMPOWERMENT ACADEMY OF,345010,0,345010,2023,202410999349300636
330386687,SAN DIEGO REGIONAL FIRE & EMERGENCY,789333,510958,269140,2023,202421149349301952
921361410,Chicago Torture Justice Memorials,1071873,250000,779367,2023,202440949349300944
841454093,GROWING GARDENS OF BOULDER COUNTY,1667277,232666,531233,2023,202401099349301520
923943258,MICHIGAN FAIR ELECTIONS INSTITUTE,289787,0,289749,2023,202420999349301877
650139829,STONEWALL LIBRARY AND ARCHIVES INC,916362,209059,602265,2023,202420839349300007
461222204,Oak Hill Collaborative Inc,328788,233000,82987,2023,202411109349300626
871433825,WHITE HARVEST FOUNDATION,627195,0,627195,2023,202421009349301312
264277380,NATIONAL CANCER ASSISTANCE FOUNDATION INC,2325303,0,2240138,2023,202400999349300910
873097801,ADULT GUARDIANSHIP SERVICES,441535,435520,2201,2023,202440869349301029
811142099,KINGDOM OF HEAVEN INTERNATIONAL MINISTRY INC,371083,0,371083,2023,202401029349301210
871385421,MY WAY OUT INC,271583,25000,245103,2023,202420859349301527
421203675,BRIDGEHAVEN PREGNANCY SUPPORT CENTER,1723602,0,1113757,2023,202421169349300937
410975429,URBAN ROOTS MN,1648158,0,1601745,2023,202440879349300739
351294918,AUBURN AUTOMOTIVE HERITAGE INC,8013639,587138,6254225,2023,202430919349300508
030419636,GREENGOAT INC,2195971,0,1559681,2023,202411109349300611
631187529,KEVIN COZADD MINISTRIES INC,252998,0,252998,2023,202421039349301017
264605574,CHAFFEE COUNTY COMMUNITY FOUNDATION,1360839,366142,883680,2023,202440859349300024
274380142,Project 92,886173,0,886115,2023,202411169349301891
922312966,ON THE MARGINS INC,410848,0,410848,2023,202411109349301031
852359096,ALOHA DIAPER BANK,752130,231967,498843,2023,202441009349300339
473670796,Big Bend Conservation Alliance,1004234,12430,954884,2023,202440899349300524
481250164,Agape Interfaith Ministries International Inc,261806,0,261806,2023,202400999349301865
201837237,RIVERSPORT FOUNDATION,8437976,0,649882,2023,202400869349301515
454336742,LOVE Our Youth Inc,725384,616277,109107,2023,202430919349300103
721537546,ONE BY ONE MINISTRIES,644598,0,498633,2023,202421029349301672
814177800,Moonshot edVentures,1607725,0,1566034,2023,202421109349300912
680175012,THE INSTITUTE FOR BIRD POPULATIONS,2832237,2318678,460191,2023,202401099349301105
510188377,RACINE COMMUNITY FOUNDATION INC,20279062,0,1064401,2023,202401019349301615
351967440,INNER CITY HOPE CORPORATION,458105,0,428870,2023,202431169349300203
351911000,WHITELY COMMUNITY COUNCIL INC,966542,930307,9008,2023,202440869349301729
160743241,YOUNG MENS CHRISTIAN ASSOCIATION OF,10660235,5272208,1325974,2023,202401099349301650
842864810,The SOAR Initiative,363851,196560,166938,2023,202401169349302115
363523988,TRI-COUNTY CRISIS PREGNANCY CENTER,852212,0,253366,2023,202401039349300200
451582033,SHAKE THE NATIONS MINISTRIES INC,3667215,0,3533341,2023,202430999349300518
510666650,Generations United Inc,587171,47046,495660,2023,202441079349300004
201028812,MOTHER TO MOTHER INC,498424,0,498424,2023,202411159349300231
453708309,AFRICA MERCY PARTNERS,625060,0,625051,2023,202420959349300827
752418802,PEOPLE PRIDE INC,780515,0,780515,2023,202411149349301521
411436600,Minnesota Certification Board,822949,487627,0,2023,202400849349300600
480847237,Arrowhead West Inc,17615680,827477,99495,2023,202400829349301005
942427279,Robert C Maynard Institute for Journalism Education,1438021,0,1348871,2023,202441159349302204
824105362,PRINCE WILLIAM COUNTY COMMUNITY FOU,416182,315321,0,2023,202430949349301303
883129122,SCIENCE AND TECHNOLOGY FUTURES INC,7361436,0,7341750,2023,202421049349300022
820481853,UNITED VISION FOR IDAHO INC,909924,0,772424,2023,202401149349300505
050632166,VOICES OF MERCY OUTREACH MINISTRIES INC,322136,0,322136,2023,202400939349301725
465188138,THRIVE,316470,0,316470,2023,202431029349300603
452576479,SOUTHERN NEVADA BEAGLE RESCUE FOUNDATION,294820,0,294820,2023,202401039349301695
237336421,JOHN S AND ALVINA R MYERS FOUNDATION FOR,27781514,0,13800625,2023,202401169349301645
232222206,INTERNATIONAL PARTNERSHIP MINISTRIES INC,4309524,0,4236591,2023,202421149349301747
822514307,MAKE A CHESS MOVE - MACM,747080,358323,363611,2023,202441029349300914
821885356,Called to Compete Inc,925322,0,925322,2023,202400929349300760
581797761,Mother Hubbard's Cupboard of Wilmington,2147805,0,2054849,2023,202440949349300004
237121452,Oceanside United Soccer Club Inc,671176,0,670837,2023,202400949349300010
570719507,Coastal Samaritan Counseling Center,648581,118279,132703,2023,202441169349301104
452797098,Greater Rochester Summer Learning,870278,83150,592128,2023,202420999349300717
383216381,OTSEGO COUNTY SPORTSPLEX,1095267,363160,430,2023,202411159349300801
742050052,Special Pals Inc,1025883,0,648899,2023,202411019349300631
822373885,Aid in Difficulty Christian International Ministry,3198711,0,3198711,2023,202441149349300244
822923342,BEYOND PREGNANCY CARE INC,271028,0,271028,2023,202441069349302239
823921535,PREMIERONE PLUS FOUNDATION,290000,0,290000,2023,202401159349300435
200726745,CYCLE Changing Young Children's Lives,901200,0,317542,2023,202400969349301405
461781467,WHEELCHAIRS FOR NIGERIA,308700,0,308700,2023,202410869349300506
841533220,CECIL & LISA PAXTON,300292,0,300274,2023,202430949349300813
880545216,BIRMINGHAM BOUND INC,1043500,0,1043500,2023,202400929349300735
364764808,KINGDOM BUILDERS MINISTRY,800330,0,800330,2023,202431069349300313
474157103,Brightmoor Connection,575745,0,575737,2023,202431029349300103
203012642,MEDIA FOR CHRIST,256312,0,256312,2023,202440999349301514
822305414,HAITI EYE MISSION,853011,0,825399,2023,202431029349301328
421529394,CARINGBRIDGE,12862545,0,12403686,2023,202440969349301444
341995255,TIME2GIVE INC,504257,435249,63915,2023,202431069349301138
046000828,The Star Island Corporation,4442402,13963,935913,2023,202440989349300204
851154624,BUILDING PEACE INC,673621,25000,595624,2023,202411169349302026
272582105,UNITED PET FUND,10395692,0,10346890,2023,202420949349301207
834273268,RAICES SAGRADAS COMMUNITY MENTAL HEALTH,406869,175117,231752,2023,202420939349301447
851051671,THE RUTH PROJECT MINISTRIES,675347,0,648448,2023,202441109349300529
222045125,ST PETERS ORPHANAGE INC,1620775,704639,571671,2023,202431079349300223
272709939,KINGDOM FOUNDATIONS,440406,0,440406,2023,202411049349301406
453536939,GRACE GLOBAL MINISTRIES INC,1611978,0,1542704,2023,202430859349300503
472714377,EDUCATORS LEGACY FOUNDATION INC,1732412,0,397213,2023,202431029349301723
471199675,WARRIOR FOOD PROJECT INC,577713,0,314529,2023,202400869349300715
454837546,ILLINOIS PARTNERS IN HOPE NFP,1242826,611903,0,2023,202421019349300022
204809712,HOPE ANIMAL RESCUES,280190,0,280190,2023,202410889349302001
811372885,HEROES WAREHOUSE,705778,0,705772,2023,202401049349300035
371038748,INDEPENDENT FUNDAMENTAL BAPTIST ASSEMBLY,410955,0,309748,2023,202410829349300906
824079560,FOOTBRIDGE FOUNDATION INC,441216,47050,220142,2023,202441039349301714
812784942,FRIENDS OF SEABROOK COMMUNITY,533623,275787,152469,2023,202410929349300511
421514387,New Horizons Adult Day Center,675006,380462,261329,2023,202421029349300327
475419421,HAVE A HEART PET SHELTER,886241,0,814467,2023,202401079349300330
522308356,NATIONAL HEP-CAMP ASSOCIATION,460471,0,303399,2023,202410979349301011
742440671,Crisis Breadbasket,268631,0,261342,2023,202401029349300010
201069100,Erikas Lighthouse A Beacon of Hope for,1606685,0,1368048,2023,202431169349300528
311341556,Churches Active in Northside,1801266,0,1783752,2023,202430999349301018
263188447,COMING HOME FOUNDATION,2247038,0,2242265,2023,202441039349300349
900787411,THE EXPECTATIONS PROJECT INC,1529635,0,1521599,2023,202420879349301332
461937273,ASIAN PACIFIC ISLANDER LEGISLATIVE CAUCUS FOUNDATION,696629,0,696629,2023,202421049349300302
474703819,HOI BAO TRO DONG NU,1001261,0,1001257,2023,202411069349301876
132987189,FRIENDS OF YESHIVA OHR ELCHONON INC,345267,0,345255,2023,202420939349301287
203959266,CHARLESTON JUNIOR GOLF FOUNDATION,2838248,0,977863,2023,202430949349301328
331055749,HOPE RANCH OF MONTANA,664002,0,663987,2023,202431169349301408
824023506,FAIR FIGHT INITIATIVE INC,522389,522389,0,2023,202441029349300704
203338874,CENTER FOR DEMOCRACY AND DEVELOPMENT IN THE AMERICAS INC,289679,0,316353,2023,202401019349300340
266654290,FIRST MIDWEST CHARITABLE TRUST XXX-XX-XXXX,4566371,0,252823,2023,202401149349302055
311001878,TENNIS FOR CHARITY INC,1809681,125000,137864,2023,202430999349301718
721551436,EUGENE PARKS FOUNDATION,338015,0,337836,2023,202401079349301210
814812034,RESTORING HOPE NEPAL,480850,0,480850,2023,202421039349300517
900175714,COMMUNITY SHARING,608715,0,444941,2023,202421019349301102
460741281,BRIAN ADAMS MINISTRIES,293870,0,293870,2023,202421089349300102
201306704,SHOW MERCY MINISTRIES INCORPORATED,2318739,0,2318739,2023,202411009349300316
481221368,Central Kansas Community Foundation,5202473,0,4400463,2023,202421139349301527
030330084,REVITALIZING WATERBURY INC,400825,113814,260742,2023,202431009349300348
854176243,The Savings Collaborative,567976,37000,415138,2023,202411169349302306
341344474,CLEVELAND CITYWIDE DEVELOPMENT CORPORATION,830405,709136,0,2023,202400959349300500
824004238,SHELTER A MUTT INC,573900,0,537829,2023,202420969349301447
352267661,Glad News For Muslims Inc,355636,0,321003,2023,202440959349301149
853679539,Project 2 Restore Inc,412403,0,315451,2023,202411099349300501
472460041,HELPING WITH ALL MY HEART INC,1461124,1461124,0,2023,202401039349302005
721347304,BRIGHTER HORIZON OF BATON ROUGE,725656,0,725656,2023,202411059349300001
330141608,PRIORITY LIVING INC,6295265,0,6156896,2023,202430929349300798
825279131,TREELINE PASS INC,1108546,133335,348143,2023,202401159349300740
026019560,HEARTHSTONE HOMES OF WOLFEBORO INC,812047,430939,0,2023,202400939349300525
462333721,SRRTTF Administrative & Contracting,447141,447127,0,2023,202400969349301025
990241632,Childrens Discovery Center,2379581,0,435207,2023,202420869349300912
840678596,ROUT COUNTY COUNCIL ON AGING INC,679284,357422,202223,2023,202411069349301546
020721244,Institute of Classical Architecture,427867,0,252351,2023,202411029349301756
263961716,MATTAPAN GREATER BOSTON TECHNOLOGY LEARNING CENTER,437645,147000,285028,2023,202431129349300903
813557997,ROSA ES ROJO INC,455811,0,448704,2023,202431029349300523
946114828,CALIFORNIA-NEVADA SECTION AMERICAN WATER,3520014,282922,101003,2023,202420969349301412
843324933,WAIORG INC,1041266,0,1041266,2023,202401069349301945
631054415,CANAAN BAPTIST CHURCH KINDERGARTERN NO 2,594852,218000,90831,2023,202420989349300507
273219479,JOURNALISTIC LEARNING INITIATIVE,1118379,329750,788629,2023,202401069349302425
570789154,The St James Learning Center,420000,334000,86000,2023,202431069349301518
330575561,SOWERS INTERNATIONAL,1847688,0,1842304,2023,202401139349300730
950068013,Housing Resources Bainbridge,1889650,109572,474730,2023,202411099349301421
473062691,ART THERAPY HOUSE INC,630149,602000,0,2023,202411169349302406
800680633,MENDING-THE-GAP INC,558678,0,544358,2023,202400959349300200
862972189,THE WOW CENTER INC,401696,0,276279,2023,202411019349301331
590638479,FLORIDA UNITED METHODIST CHILDREN'S,24214070,0,7124250,2023,202441149349300319
200715686,MINNEAPOLIS PARKS FOUNDATION,12874500,23600,12249126,2023,202441139349300724
800772185,RUSSIAN SAINT MATRONA FOUNDATION CO,332415,0,332415,2023,202420929349300777
351834679,LAGRANGE COUNTY COMMUNITY,4526586,6700,2125997,2023,202441159349301409
841382420,BRIGHT BEGINNINGS,1221581,322869,125205,2023,202431089349301578
752549652,CHRIST CENTERED HOMES INC,943522,0,701309,2023,202421149349300512
760741183,ARIZONA ASSOCIATION FOR FOSTER AND,712261,0,440863,2023,202411049349301026
113823736,ROGUE RIVER WATERSHED COUNCIL,1170893,675848,439664,2023,202420959349301612
464138899,SIX FEET OVER,920973,790524,108077,2023,202411039349300616
593150545,ENRIGHT FOUNDATIONAL MINISTRIES INC,1007558,0,1007203,2023,202421139349301322
943005157,PERFORMING ANIMAL WELFARE SOCIETY,5719063,0,5112911,2023,202441139349301754
611451960,INDOPARTNERS AGENCY INC,652242,0,652242,2023,202420959349301147
411380923,Family Housing Fund,8395011,0,3685678,2023,202441149349301114
852275060,STEM THE SLIDE,315000,0,315000,2023,202440999349300339
141747742,THE NEW YORK STATE ASSOCIATION OF,1649678,1303250,0,2023,202421159349301307
201125607,FOUR WAY BOOKS INC,572395,79500,179861,2023,202411019349300341
201037078,WALLOWA LAND TRUST,408976,149208,232443,2023,202411009349301451
640891254,CompuRecycling Center Incorpor,357862,0,357862,2023,202401109349301310
320647894,ACTS FOUNDATION,768974,267874,276013,2023,202430829349300133
261682601,FOUNDATION FOR FOSTER CHILDREN INC,2293294,680114,1221142,2023,202411039349301036
202624345,Operation Second Chance Inc,2429808,0,2074757,2023,202420999349300532
800238786,Operation Blankets Of Love,2689640,56020,1329871,2023,202421149349302087
208802794,Wildlife Media,343117,0,343117,2023,202411069349300536
331098190,JESUS ALIVE MINISTRIES USA,407194,0,407188,2023,202401149349301655
411431867,NEW ULM AREA EMERGENCY FOOD SHELF,341675,15975,320129,2023,202401069349302220
843901512,PASSION 4 GUATEMALA INC,480745,0,363979,2023,202400969349300700
540655617,JOY RANCH INC,1215270,0,713006,2023,202440949349300009
561830151,CROSSLIFE MINISTRIES INC,268907,0,267365,2023,202410889349301601
852675630,EQUITY BEFORE BIRTH,517638,15000,477748,2023,202421149349301537
273176291,NEBRASKA CANCER COALITION,798296,528055,270241,2023,202430869349300028
222432409,CHAUTAUQUA HOSPICE AND PALLIATIVE CARE,6240348,38750,228841,2023,202411079349300331
475310121,SHERIDAN YOUTH ASSISTANCE INC,929241,599290,45711,2023,202400839349300800
201450468,GLOBAL ENT OUTREACH,1375073,0,1215498,2023,202401129349300005
480571505,CENTRAL KANSAS FREE FAIR INC,875047,65000,529333,2023,202411149349302001
431260915,DEPRESSION AND BIPOLAR SUPPORT ALLIANCE,782969,782969,0,2023,202421139349300202
112519726,DYSTROPHIC EPIDERMOLYSIS BULLOSA,2749430,0,1877454,2023,202410999349300736
376032672,HUMANE SOCIETY OF DECATUR AND MACON,467484,28864,248875,2023,202400929349300875
453153533,CLARENCE E MCCLENDON MINISTRIES FULL HARVEST INTERNATIONAL CHURCH,3291739,0,2918120,2023,202421129349300902
264772698,MINISTERIO VIDA TV,416543,0,416543,2023,202411139349300731
351549385,Marshall County Humane Society Inc,294054,86000,173545,2023,202431149349300118
923838089,PRETTY HUMAN INC,350000,0,350000,2023,202420869349301407
113651850,ETHIOPIAN COMMUNITY SERVICES AND DEVELOPMENT COUNCIL INC,605840,355667,250173,2023,202441029349301774
743096464,First Kachin Baptist Church of America Inc,298958,0,298958,2023,202421069349301647
881105250,NO FALLEN HEROES FOUNDATION INC,309197,0,309197,2023,202441109349300814
853094256,THE CENTER FOR BECOMING,656483,0,620021,2023,202431159349301203
262571035,GLOBAL NEIGHBORHOOD,2833573,422691,647434,2023,202421139349301912
201224412,WILDFLOWER INC,518227,10000,505829,2023,202411139349300006
471757744,CANCER CARE HOSPITAL & RESEARC,967271,0,967271,2023,202411009349300841
263023664,JUMPSTART SOUTH CAROLINA,3392424,0,2592410,2023,202421089349301127
460888643,VOICE OF JUDAH ISRAEL INC,1872348,0,1862374,2023,202441149349301959
272623867,The Maine Center For Public Interest,830501,0,809167,2023,202400929349300820
470958489,PLACER FAMILY HOUSING NON-PROFIT ORGANIZATION,2196427,0,988304,2023,202431009349300828
815166073,FOXY AND THE HOUNDS,346880,0,346880,2023,202440859349301609
274019881,FRIENDS OF THE APPLETON FIRE,520413,0,507894,2023,202411139349301611
475038789,LVDI INTERNATIONAL INCORPORATED,300552,0,291903,2023,202410999349301621
742371963,OGDEN - WEBER TECHNICAL COLLEGE,3388000,0,707250,2023,202441099349301149
954762400,FRIENDS OF EL MIRAGE,1400304,999547,0,2023,202401149349302105
821022214,KABOD INTERNATIONAL,657961,0,656469,2023,202431139349301678
382044097,Teen Challenge of Saginaw Inc,394774,1748,384795,2023,202431169349301153
475645614,BUILDING BRIDGES FOUNDATION AT,760088,74170,413437,2023,202430929349300723
453060981,SERENADE HEIGHTS INC,346458,0,304248,2023,202411079349300026
391963290,GOOD NEIGHBOR CLINIC,309406,0,301800,2023,202440979349300504
465669532,VILLAGE2VILLAGE PROJECT INC,506402,0,506402,2023,202430879349301418
386095474,LENAWEE COMMUNITY FOUNDATION,23400304,0,3040163,2023,202441169349300409
954531132,The Brunson Foundation,88517477,0,87940639,2023,202420839349300817
371218460,MOSAIC HEALTH,1017305,0,400801,2023,202410879349301471
